actinomyces_propionicus	Bacteria	37	1750	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Pseudopropionibacterium	2	201174	1760	85009	31957	1912217
solibacter_usitatus	Bacteria	25	332163	cellular organisms; Bacteria; Acidobacteria; Solibacteres; Solibacterales; Solibacteraceae; Candidatus Solibacter	2	57723	332159	332160	332161	332162
hymenoscyphus_monotropae	Eukaryota	24	5184	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Leotiomycetes; Helotiales; Helotiaceae; Hymenoscyphus	2759	4890	147548	5178	5181	5182
shinella_fusca	Bacteria	28	544480	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Shinella	2	1224	28211	356	82115	323620
actinomadura_luteofluorescens	Bacteria	28	46163	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptosporangiales; Thermomonosporaceae; Actinomadura	2	201174	1760	85012	2012	1988
chloroflexus_aurantiacus	Bacteria	49	1108	cellular organisms; Bacteria; Terrabacteria group; Chloroflexi; Chloroflexia; Chloroflexales; Chloroflexineae; Chloroflexaceae; Chloroflexus	2	200795	32061	32064	1106	1107
methanobrevibacter_thaueri	Archaea	37	190975	cellular organisms; Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter	2157	28890	183925	2158	2159	2172
aeromonas_australiensis	Bacteria	29	1114880	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas	2	1224	1236	135624	84642	642
tetrahymena_furgasoni	Eukaryota	25	5898	cellular organisms; Eukaryota; Alveolata; Ciliophora; Intramacronucleata; Oligohymenophorea; Hymenostomatida; Tetrahymenina; Tetrahymenidae; Tetrahymena	2759	NA	6020	31277	291294	5890
eubacterium_hadrum	Bacteria	37	649756	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Anaerostipes	2	1239	186801	186802	186803	207244
treponema_brennaborense	Bacteria	37	81028	cellular organisms; Bacteria; Spirochaetes; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema	2	203691	203692	136	137	157
mortierella_minutissima	Eukaryota	24	64525	cellular organisms; Eukaryota; Opisthokonta; Fungi; Mucoromycota; Mortierellomycotina; Mortierellales; Mortierellaceae; Mortierella	2759	1913637	NA	214503	4854	4855
